product_row_id,product_id,product_name,domain,k_cluster,analytical_role,body_role,primary_tail_type,assignment_basis,fallback_assignment_flag,flag_loss,flag_volatility,flag_impact,n_tail_flags,total_sales,profit_margin,n_orders,cv_not_estimable,cv_order_profit_raw,cv_order_profit_model,primary_action,compound_overlap_flag,assignment_instability,instability_margin,instability_source,deterioration_level,concentration_level,primary_signal,n_active_signals,escalation_status,final_intervention,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
1587,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,29.7,0.0,4,False,0.0,0.0,Protect,False,none,0.7494015319205067,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,0.0,0.0,0.0,0.0,0.0
1588,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,248.35999999999999,0.0,2,False,0.0,0.0,Protect,False,none,0.7494015319205067,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,0.0,0.0,0.0,0.0,0.0
1589,FUR-CH-10004289,Global Super Steno Chair,Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,2389.902,-1.1149140253869722e-18,7,False,205.28102711619223,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-2.6645352591003757e-15,-3.806478941571965e-16,22.66768706900737,0.5714285714285714,-1.0573582825714326e-19
1590,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,62.946000000000005,-0.0025641025641025142,4,False,50.30206738412629,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-0.16139999999999688,-0.04034999999999922,22.66768706900737,0.75,-6.404780204133793e-06
1591,OFF-FA-10004968,Rubber Band Ball,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,58.344,-0.005128205128205129,4,False,2.6124269841762398,2.6124269841762398,Protect,False,watch,0.07255143391296895,cluster_margin,severe,none,Severe Deterioration,2,Reroute Action,Reroute to Contain / Correct,-0.2992000000000001,-0.07480000000000002,2.6124269841762398,0.25,-1.1873049796015293e-05
1592,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,13.068000000000001,-0.039393939393939384,3,False,1.103974391571495,1.103974391571495,Correct,False,watch,0.09507403771955492,cluster_margin,none,none,Classification Instability Watch,1,Intensify Action,Correct — Accelerated,-0.5147999999999999,-0.17159999999999997,1.103974391571495,0.3333333333333333,-2.0428629796085127e-05
1593,OFF-ST-10004963,Eldon Gobal File Keepers,Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,348.22,-0.001739130434782608,6,False,14.15523628919197,14.15523628919197,Contain,False,none,0.8700673873910403,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-0.6055999999999998,-0.1009333333333333,14.15523628919197,0.3333333333333333,-2.4031814694073723e-05
1594,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,99.8,-0.006999999999999991,6,False,31.18443877902959,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-0.698599999999999,-0.11643333333333317,22.66768706900737,0.5,-2.7722301428797693e-05
1595,OFF-BI-10004967,Round Ring Binders,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,29.952,-0.03055555555555557,6,False,7.269227402405165,7.269227402405165,Correct,False,none,0.21554007875589615,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-0.9152000000000005,-0.1525333333333334,7.269227402405165,0.5,-3.631756408192914e-05
1596,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,58.784,-0.018181818181818174,2,False,22.066442451127525,22.066442451127525,Contain,False,none,0.5237792744014678,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-1.0687999999999995,-0.5343999999999998,22.066442451127525,0.5,-4.2412819592182946e-05
1597,TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,27.168,-0.05,1,True,,0.0,Correct,False,none,0.4657530081210828,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-1.3584,-1.3584,0.0,1.0,-5.390491591880739e-05
1598,OFF-SU-10003936,Acme Serrated Blade Letter Opener,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,13.992,-0.12499999999999999,2,False,1.176307287192183,1.176307287192183,Correct,False,none,0.6048740799268418,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-1.7489999999999999,-0.8744999999999999,1.176307287192183,0.5,-6.94049602046482e-05
1599,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,97.812,-0.01818181818181816,2,False,20.91224858859378,20.91224858859378,Contain,False,none,0.5569248739667813,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-1.7783999999999978,-0.8891999999999989,20.91224858859378,0.5,-7.057163020465764e-05
1600,TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,91.475,-0.02,1,True,,0.0,Correct,False,none,0.4661859919563575,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-1.8295,-1.8295,0.0,1.0,-7.259941377610285e-05
1601,OFF-BI-10000848,Angle-D Ring Binders,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,39.384,-0.04999999999999998,6,False,6.284603308637326,6.284603308637326,Correct,False,none,0.4862302349338355,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-1.9691999999999992,-0.3281999999999999,6.284603308637326,0.6666666666666666,-7.814308040880113e-05
1602,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,10.824,-0.1853658536585366,3,False,2.9293526112321207,2.9293526112321207,Correct,False,none,0.7929026189611732,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-2.0064,-0.6688000000000001,2.9293526112321207,0.6666666666666666,-7.961927510269077e-05
1603,OFF-BI-10003784,Computer Printout Index Tabs,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,11.088000000000001,-0.1818181818181818,4,False,3.104805436485207,3.104805436485207,Correct,False,none,0.7901048734330504,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-2.016,-0.504,3.104805436485207,0.5,-8.000022857208164e-05
1604,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,44.03,-0.045945945945945935,3,False,1.4071808102988375,1.4071808102988375,Correct,False,none,0.698198160502582,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-2.0229999999999997,-0.6743333333333332,1.4071808102988375,0.6666666666666666,-8.027800714351246e-05
1605,TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,9.588,-0.21666666666666667,1,True,,0.0,Correct,False,none,0.4664114775341328,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-2.0774,-2.0774,0.0,1.0,-8.243674347006071e-05
1606,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,143.01,-0.015238095238095226,11,False,17.392486568641957,17.392486568641957,Contain,False,none,0.6536813495232453,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-2.179199999999998,-0.19810909090909073,17.392486568641957,0.6363636363636364,-8.647643755172626e-05
1607,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,269.394,-0.008474576271186446,9,False,46.91718411930735,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-2.2830000000000013,-0.2536666666666668,22.66768706900737,0.4444444444444444,-9.059549693951511e-05
1608,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,18.096,-0.13846153846153847,2,False,2.352688885848305,2.352688885848305,Correct,False,none,0.7655537688466205,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-2.5056000000000003,-1.2528000000000001,2.352688885848305,0.5,-9.942885551101576e-05
1609,OFF-FA-10004838,"Super Bands, 12/Pack",Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,33.480000000000004,-0.07777777777777777,4,False,1.3214666878086396,1.3214666878086396,Correct,False,none,0.6277626837704536,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-2.604,-0.651,1.3214666878086396,0.5,-0.00010333362857227212
1610,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,46.592000000000006,-0.06153846153846154,4,False,5.813106095448124,5.813106095448124,Correct,False,none,0.202070944530639,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-2.8672000000000004,-0.7168000000000001,5.813106095448124,0.25,-0.00011377810285807168
1611,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,55.754999999999995,-0.052380952380952396,5,False,12.17222752650772,12.17222752650772,Contain,False,none,0.7676744620423023,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-2.9205000000000005,-0.5841000000000001,12.17222752650772,0.6,-0.00011589318826625221
1612,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,182.508,-0.017621145374449348,10,False,23.87551022697257,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-3.216000000000002,-0.3216000000000002,22.66768706900737,0.5,-0.00012761941224593982
1613,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,3028.652,-0.0010695187165775384,12,False,42.681335319769794,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-3.239199999999995,-0.2699333333333329,22.66768706900737,0.3333333333333333,-0.00012854004979696748
1614,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,77.244,-0.04268292682926829,5,False,2.252301042291335,2.252301042291335,Correct,False,none,0.5291100981306375,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-3.2969999999999997,-0.6594,2.252301042291335,0.4,-0.00013083370714392516
1615,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,43.67,-0.08,3,False,1.5923874976175239,1.5923874976175239,Correct,False,none,0.19040082344735787,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-3.4936000000000003,-1.1645333333333334,1.5923874976175239,0.3333333333333333,-0.0001386353167358256
1616,OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,38.272,-0.09565217391304348,2,False,7.566618508473237,7.566618508473237,Correct,False,none,0.12430328304254343,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-3.6608,-1.8304,7.566618508473237,0.5,-0.00014527025632771648
1617,OFF-FA-10000254,Sterling Rubber Bands by Alliance,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,19.782,-0.19047619047619047,2,False,1.2465923888347301,1.2465923888347301,Correct,False,none,0.6213276527448179,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-3.768,-1.884,1.2465923888347301,0.5,-0.00014952423673591448
1618,OFF-SU-10001935,Staple remover,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,29.648,-0.12941176470588237,6,False,0.8965865228829797,0.8965865228829797,Correct,False,none,0.6433738944580192,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-3.8368,-0.6394666666666667,0.8965865228829797,0.6666666666666666,-0.00015225440326654903
1619,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,54.474000000000004,-0.07142857142857142,3,False,7.245138170755502,7.245138170755502,Correct,False,none,0.27638411632979665,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-3.891,-1.297,7.245138170755502,0.6666666666666666,-0.00015440520306248494
1620,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,23.864,-0.17236842105263156,2,False,1.2975704400292996,1.2975704400292996,Correct,False,none,0.6303678715755626,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-4.1133999999999995,-2.0566999999999998,1.2975704400292996,0.5,-0.0001632306251033733
1621,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,102.256,-0.043181818181818196,9,False,10.299792955693714,10.299792955693714,Contain,False,none,0.6442958413385153,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-4.415600000000001,-0.49062222222222235,10.299792955693714,0.4444444444444444,-0.0001752227228585733
1622,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,1.624,-2.75,1,True,,0.0,Correct,False,none,0.46850035491437425,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-4.466,-4.466,0.0,1.0,-0.0001772227285728753
1623,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,17.49,-0.27636363636363637,5,False,2.5047449615885022,2.5047449615885022,Correct,False,none,0.6740917096096761,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-4.8336,-0.9667199999999999,2.5047449615885022,0.8,-0.00019181007183830047
1624,FUR-FU-10002505,Eldon 100 Class Desk Accessories,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,36.396,-0.13333333333333333,4,False,3.840796419951887,3.840796419951887,Correct,False,none,0.7562986975121968,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-4.8528,-1.2132,3.840796419951887,0.5,-0.00019257197877708222
1625,OFF-ST-10000419,"Rogers Jumbo File, Granite",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,317.77200000000005,-0.015384615384615382,7,False,3.264636473749742,3.264636473749742,Protect,False,none,0.33234295442767015,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,-4.8888,-0.6984,3.264636473749742,0.14285714285714285,-0.00019400055428729794
1626,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,38.641999999999996,-0.12661870503597125,8,False,3.685880504499099,3.685880504499099,Correct,False,none,0.8015049788504788,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-4.8928,-0.6116,3.685880504499099,0.625,-0.00019415928489954418
1627,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,25.830000000000002,-0.19047619047619044,6,False,3.354899051273075,3.354899051273075,Correct,False,none,0.6555421361404512,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-4.919999999999999,-0.8199999999999998,3.354899051273075,0.8333333333333334,-0.00019523865306281824
1628,OFF-BI-10002049,UniKeep View Case Binders,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,28.851,-0.18983050847457628,5,False,3.768121792750528,3.768121792750528,Correct,False,none,0.8068207799753049,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-5.4768,-1.09536,3.768121792750528,0.6,-0.00021733395428748844
1629,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,48.006,-0.11889763779527561,6,False,1.038527887030728,1.038527887030728,Correct,False,none,0.5854786459948906,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-5.707800000000001,-0.9513000000000001,1.038527887030728,0.5,-0.00022650064714470615
1630,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,11.484,-0.5,4,False,1.1036715766701322,1.1036715766701322,Correct,False,none,0.6354046782189158,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-5.742,-1.4355,1.1036715766701322,0.75,-0.00022785779387941109
1631,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,143.928,-0.04166666666666667,6,False,6.655727620597557,6.655727620597557,Correct,False,none,0.27879852166275243,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-5.997000000000001,-0.9995000000000002,6.655727620597557,0.3333333333333333,-0.00023797687041010596
1632,OFF-ST-10001963,Tennsco Regal Shelving Units,Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,1764.5339999999999,-0.003448275862068963,4,False,19.21945926036162,19.21945926036162,Contain,False,none,0.6096965663681354,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-6.084599999999995,-1.5211499999999987,19.21945926036162,0.25,-0.00024145307081829736
1633,OFF-SU-10001225,Staple remover,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,80.224,-0.07889908256880734,8,False,1.2759887484169323,1.2759887484169323,Correct,False,none,0.6237295407309428,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-6.3296,-0.7912,1.2759887484169323,0.5,-0.00025117532081837693
1634,OFF-ST-10002957,Sterilite Show Offs Storage Containers,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,78.144,-0.08108108108108109,5,False,1.1411717887847124,1.1411717887847124,Correct,False,none,0.3778783021105933,cluster_margin,none,none,No Signal,0,No Escalation,Correct,-6.336,-1.2672,1.1411717887847124,0.4,-0.00025142928979797084
1635,TEC-PH-10001527,Plantronics MX500i Earset,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,618.48,-0.010416666666666664,7,False,6.161258063983115,6.161258063983115,Correct,False,none,0.2705751140952724,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-6.442499999999999,-0.9203571428571428,6.161258063983115,0.2857142857142857,-0.00025565549234902573
1636,OFF-ST-10000321,Akro Stacking Bins,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,91.524,-0.07586206896551723,6,False,1.4338364961662808,1.4338364961662808,Correct,False,none,0.650446949485213,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,-6.943199999999999,-1.1571999999999998,1.4338364961662808,0.5,-0.00027552459673694304
1637,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,31.588,-0.22264150943396227,7,False,2.5127909125724623,2.5127909125724623,Correct,False,none,0.7461615398986554,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-7.032800000000001,-1.0046857142857144,2.5127909125724623,0.7142857142857143,-0.0002790801624512578
1638,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,448.902,-0.01568627450980391,4,False,24.70288894264311,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-7.041599999999995,-1.7603999999999989,22.66768706900737,0.25,-0.00027942936979819926
1639,OFF-ST-10004180,Safco Commercial Shelving,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,483.704,-0.015384615384615385,5,False,5.519519464570792,5.519519464570792,Correct,False,none,0.4848913821590746,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-7.4416,-1.48832,5.519519464570792,0.4,-0.0002953024310228188
1640,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,262.752,-0.028985507246376822,6,False,13.111319694587513,13.111319694587513,Contain,False,none,0.9099480726758393,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-7.616000000000003,-1.2693333333333339,13.111319694587513,0.3333333333333333,-0.000302223085716753
1641,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,300.14,-0.02558139534883721,8,False,3.1947576909390425,3.1947576909390425,Correct,False,high,0.040412797736466735,cluster_margin,severe,none,High Classification Instability,2,Reassess Classification,Reassess Classification,-7.677999999999999,-0.9597499999999999,3.1947576909390425,0.25,-0.0003046834102065688
1642,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,41.64,-0.1875,4,False,0.48659358806539815,0.48659358806539815,Correct,False,none,0.48764024226185604,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-7.8075,-1.951875,0.48659358806539815,1.0,-0.0003098223137780394
1643,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,1427.683,-0.005988023952095803,4,False,21.829964313195724,21.829964313195724,Contain,False,none,0.5298644665538375,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-8.548999999999992,-2.137249999999998,21.829964313195724,0.25,-0.00033924700102317724
1644,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,117.744,-0.0726457399103139,10,False,6.8389066664860865,6.8389066664860865,Correct,False,none,0.3696550418039237,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-8.5536,-0.8553599999999999,6.8389066664860865,0.6,-0.00033942954122726063
1645,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,661.942,-0.01396648044692738,7,False,32.42429337848294,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-9.245000000000005,-1.3207142857142864,22.66768706900737,0.42857142857142855,-0.0003668661275540154
1646,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,1023.3520000000001,-0.009090909090909094,3,False,64.049744735625,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-9.303200000000004,-3.101066666666668,22.66768706900737,0.3333333333333333,-0.0003691756579621975
1647,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,False,1,858.858,-0.011570247933884288,6,False,23.45005930832812,22.66768706900737,Contain,False,none,16.021137452302877,excess_over_cv_p95,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,-9.937199999999992,-1.6561999999999986,22.66768706900737,0.5,-0.0003943344600032187
1648,TEC-PH-10000307,Shocksock Galaxy S4 Armband,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,63.510000000000005,-0.1586206896551724,3,False,1.031516708123857,1.031516708123857,Correct,False,none,0.6671531405435751,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-10.074,-3.358,1.031516708123857,0.6666666666666666,-0.0003997630469420389
1649,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,112.66799999999999,-0.08995633187772928,10,False,5.842200762102741,5.842200762102741,Correct,False,none,0.5616676116359269,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,-10.135200000000001,-1.0135200000000002,5.842200762102741,0.5,-0.0004021916253094057
1650,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,197.61200000000002,-0.052362204724409445,4,False,2.1713885293633024,2.1713885293633024,Protect,False,none,0.1196439269799667,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,-10.3474,-2.58685,2.1713885293633024,0.25,-0.0004106122842890662
