product_row_id,product_id,product_name,analytical_role,primary_action,escalation_status,final_intervention,performance_deviation,role_profit_z,opportunity_reliability_pass,role_relative_loss_pass,role_relative_cv_pass,opportunity_quality,opportunity_action,opportunity_filter_reason,performance_context,priority_scope_flag,priority_zone,priority_action,priority_sort,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
1117,OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4942626227851355,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,29.541600000000003,9.8472,0.31955647353238253,0.0,0.0011722890636830393
1120,OFF-LA-10003537,Avery 515,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.3085152954730804,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,29.445500000000003,14.722750000000001,0.27805826083839474,0.0,0.0011684755607238243
1122,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.49616750866787757,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,29.391599999999997,9.797199999999998,0.24369860967137744,0.0,0.0011663366657238066
1124,OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.24576268402953816,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,29.2716,29.2716,0.0,0.0,0.001161574747356421
1126,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.591333702483785,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,29.197,7.29925,0.8225843605770518,0.0,0.0011586144214380295
1127,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.3200112817754284,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,28.842,14.421,0.2021526382421435,0.0,0.0011445270796011798
1129,OFF-PA-10001166,Xerox 1932,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.22422985401102258,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,28.7064,28.7064,0.0,0.0,0.0011391461118460337
1130,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.32392010760681494,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,28.6368,14.3184,0.6948137434754537,0.0,0.0011363841991929502
1131,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.3258097544024951,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,28.537599999999998,14.268799999999999,0.9925310812664556,0.0,0.0011324476800092444
1135,OFF-LA-10003121,Avery 506,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5117240767102705,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,28.166600000000003,9.388866666666667,0.4113116035476357,0.0,0.00111772541572341
1136,OFF-FA-10002975,Staples,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6015610347882269,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,28.1232,7.0308,0.5262196197071665,0.0,0.0011160031885805387
1139,OFF-PA-10002105,Xerox 223,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5139210450950329,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,27.9936,9.3312,0.6490459625319264,0.0,0.001110860316743762
1141,OFF-PA-10001215,Xerox 1963,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5173955569451544,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,27.72,9.24,0.6060831206427538,0.0,0.0011000031428661224
1143,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.3419174694269614,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,27.692,13.846,0.0,0.0,0.001098892028580399
1144,OFF-LA-10003077,Avery 500,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.34584915388894083,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,27.4856,13.7428,0.6943081842319058,0.0,0.0010907015289884955
1145,OFF-SU-10000952,Fiskars Home & Office Scissors,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5220891957602306,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,27.3504,9.1168,0.4053347229734637,0.0,0.0010853364342945742
1146,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5228714688960767,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,27.288800000000002,9.096266666666667,0.7659638788230546,0.0,0.001082891982865983
1147,FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.35141142066654757,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,27.193599999999996,13.596799999999998,0.5206299516547871,0.0,0.0010791141942945233
1148,OFF-PA-10002230,Xerox 1897,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6113902459431755,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,27.0912,6.7728,0.6468201899053171,0.0,0.0010750506906210208
1150,OFF-PA-10001947,Xerox 1974,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6131160725529397,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,26.910000000000004,6.727500000000001,0.5034731230657695,0.0,0.0010678601938862685
1155,OFF-AR-10003631,Staples in misc. colors,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6158781570829158,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,26.619999999999997,6.654999999999999,0.29561263775796864,0.0,0.0010563522244984192
1156,OFF-EN-10003072,Peel & Seel Envelopes,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6166477309795434,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,26.5392,6.6348,0.4488901731443585,0.0,0.0010531458661310461
1158,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.618400225991666,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,26.355200000000004,6.588800000000001,0.34046310751705394,0.0,0.0010458442579677214
1159,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5356723020281029,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,26.2808,8.760266666666666,0.24364581893095863,0.0,0.001042891868579942
1161,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.6197679340554749,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,26.211599999999997,6.552899999999999,1.2290553024678617,0.25,0.0010401458289880827
1163,FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.11723622374917002,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,25.898,25.898,0.0,0.0,0.0010277013489879813
1164,OFF-PA-10000551,Array Memo Cubes,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5411659929139309,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,25.8482,8.616066666666667,0.6960591498954174,0.0,0.0010257251528655162
1165,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5417171398960042,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,25.8048,8.6016,0.48569558128771045,0.0,0.001024002925722645
1167,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6240691663787062,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,25.759999999999998,6.4399999999999995,0.42304804133197826,0.0,0.0010222251428654875
1168,OFF-PA-10003971,Xerox 1965,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.624507290131737,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,25.714,6.4285,0.24019975937413224,0.0,0.0010203997408246564
1170,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Role-Aligned,0.4568848118790946,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,25.491600000000005,2.1243000000000003,4.864983808148816,0.3333333333333333,0.0010115743187837682
1171,OFF-AP-10002222,Staple holder,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.6291199712967968,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,25.229699999999998,6.307424999999999,1.0415731852446013,0.0,0.0010011814319469483
1173,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6318030030626388,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,24.948,6.237,0.5374185784842979,0.0,0.0009900028285795102
1176,OFF-PA-10000682,Xerox 1924,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6337993234677525,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,24.7384,6.1846,0.8126326784084149,0.0,0.0009816853444978096
1177,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.5561028380824717,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,24.672,8.224,1.1114084840107452,0.0,0.0009790504163345228
1181,TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.05604747942373148,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,24.2919,24.2919,0.0,0.0,0.0009639670399058282
1185,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4095942550690191,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,24.139200000000002,12.069600000000001,0.4617135989008899,0.0,0.00095790749878333
1187,OFF-PA-10000556,Xerox 208,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4102342967256204,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,24.105600000000003,12.052800000000001,0.7595715749912472,0.0,0.0009565741616404619
1188,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5645300532277223,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,24.0084,8.0028,0.4656444515774452,0.0,0.0009527170077628794
1194,OFF-BI-10004040,Wilson Jones Impact Binders,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Role-Aligned,0.46932593407600104,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,23.724400000000003,2.636044444444445,3.3970202652791675,0.4444444444444444,0.0009414471342933997
1195,OFF-AR-10001166,Staples in misc. colors,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5690865402592413,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,23.6496,7.8831999999999995,0.5549872632095948,0.0,0.0009384788718443957
1199,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.423675171514248,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,23.4,11.7,0.6459795343610889,0.0,0.0009285740816402332
1204,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Stable Loss Cluster,Correct,Intensify Action,Correct — Accelerated,Role-Aligned,0.47589495572624896,False,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,23.25,2.90625,1.7456110660729929,0.375,0.000922621683681001
1207,OFF-PA-10000605,Xerox 1950,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5750780413224257,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,23.177799999999998,7.725933333333333,0.7132944596736243,0.0,0.0009197565961299571
1208,OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4304470408273958,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,23.0445,11.52225,0.2767578885032723,0.0,0.0009144668984768528
1215,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.580081541574428,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,22.7838,7.5946,0.2639591546940251,0.0,0.0009041216308237071
1216,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.43679031081692665,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,22.7115,11.35575,1.1416020670496114,0.0,0.0009012525750073572
1218,TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.005499383447662404,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,22.6764,22.6764,0.0,0.0,0.0008998597138848969
1219,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5826404382769116,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,22.582299999999996,7.527433333333332,0.2577935374191631,0.0,0.000896125576231805
1220,OFF-PA-10001763,Xerox 1896,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.44124774378254294,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,22.4775,11.23875,0.2766077809760583,0.0,0.0008919668341909548
1226,OFF-AR-10002280,Staples in misc. colors,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.44421936575962045,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,22.3215,11.16075,0.7815972295681051,0.0,0.0008857763403133532
1229,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.44923112051711467,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,22.0584,11.0292,0.4608199663714916,0.0,0.0008753358342928598
1231,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5905431748424471,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,21.96,7.32,0.4232860942035058,0.0,0.0008714310612316035
1234,OFF-PA-10001246,Xerox 215,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.45467147459822577,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,21.7728,10.8864,0.19743612134913285,0.0,0.0008640024685784817
1235,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5937738612995775,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,21.7056,7.2352,0.9146500700402943,0.0,0.0008613357942927456
1236,OFF-BI-10002824,Recycled Easel Ring Binders,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Role-Aligned,0.4636792523901741,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,21.634000000000004,2.403777777777778,7.489909503717258,0.4444444444444444,0.0008584945163335389
1237,OFF-PA-10003063,EcoTones Memo Sheets,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5951149009610279,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,21.6,7.2,0.4223039656789871,0.0,0.0008571453061294461
1241,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Role-Aligned,0.46353554617811604,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,21.5808,2.397866666666667,4.495059216019829,0.3333333333333333,0.0008563833991906643
1243,FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.46333489559293645,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,21.317999999999998,10.658999999999999,0.4604608861088593,0.0,0.0008459547979660894
1253,OFF-PA-10004947,Easy-staple paper,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6085252975755316,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,20.544,6.848,0.46392555774632543,0.0,0.000815240424496451
1256,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6106994073297012,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,20.372799999999998,6.790933333333332,0.312105036555262,0.0,0.0008084467542923138
1260,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4866735574282914,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,20.0928,10.0464,0.574762485445615,0.0,0.0007973356114350803
1262,OFF-FA-10002815,Staples,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6151238222733498,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,20.0244,6.6748,0.5835866732783163,0.0,0.0007946213179656704
1263,OFF-FA-10002983,Advantus SlideClip Paper Clips,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6182529148167341,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,19.778,6.592666666666666,0.23936522515347147,0.0,0.0007848435122513048
1264,OFF-AR-10000255,Newell 328,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6187456452984033,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,19.7392,6.579733333333333,0.5592255058387919,0.0,0.0007833038253125167
1269,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5050518964249862,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,19.128,9.564,0.6888603912836534,0.0,0.0007590497877612984
1278,OFF-LA-10004178,Avery 491,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.6323541500447121,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,18.6676,6.222533333333334,0.9784329221171442,0.0,0.0007407798942917615
1279,OFF-BI-10002353,GBC VeloBind Cover Sets,Risk-Oriented Profit Cluster,Contain,Reroute Action,Reroute to Correct,Role-Aligned,-0.01616422472463728,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,18.52799999999999,1.6843636363636356,11.975998475041948,0.5454545454545454,0.000735240195924369
1280,FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5167859934626768,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,18.512,9.256,0.7269362249560589,0.0,0.0007346052734753845
1281,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Role-Aligned,0.4459341627752946,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,18.4125,1.6738636363636366,4.114283462073082,0.5454545454545454,0.0007306568494957605
1284,OFF-BI-10002949,Prestige Round Ring Binders,Stable Loss Cluster,Correct,Intensify Action,Correct — Accelerated,Role-Aligned,0.46011577053027025,False,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,18.0576,2.2572,2.0857003481198544,0.375,0.000716573475924217
1290,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5294534845829112,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,17.847,8.9235,0.4583912520867693,0.0,0.0007082163091894549
1291,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.19257441621998875,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,17.766,17.766,0.0,0.0,0.0007050020142914693
1293,TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.5337109045308396,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,17.6235,8.81175,1.1086229774476026,0.0,0.0006993472362301987
1298,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Role-Aligned,0.4759366899551267,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,17.447799999999997,2.9079666666666664,6.62132065395334,0.5,0.0006923749940872845
1305,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Role-Aligned,0.45609044337700905,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,16.733,2.091625,3.287953851732193,0.375,0.0006640098336788899
1307,OFF-PA-10001826,Xerox 207,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5534207587595711,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,16.5888,8.2944,0.17153756066469047,0.0,0.0006582875951074145
1308,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Role-Aligned,0.4723969790475934,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,16.5742,2.762366666666667,1.90035991311244,0.6666666666666666,0.000657708228372716
1309,OFF-PA-10002960,Xerox 1926,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.24521784247544656,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,16.3842,16.3842,0.0,0.0,0.0006501685242910217
1311,OFF-PA-10003729,Xerox 1998,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5583582229676383,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,16.3296,8.1648,0.7620306772527632,0.0,0.0006480018514338612
1314,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.560552651504557,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,16.2144,8.1072,0.0,0.0,0.0006434304098011709
1317,FUR-FU-10002508,Document Clip Frames,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.564392901444165,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,16.0128,8.0064,0.42838720667456504,0.0,0.0006354303869439626
1318,TEC-PH-10001949,Cisco SPA 501G IP Phone,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.2594359107042329,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,16.011,16.011,0.0,0.0,0.0006353589581684518
1326,OFF-PA-10002552,Xerox 1958,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5731706155918401,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,15.552,7.776,0.2739188877415021,0.0,0.0006171446204132012
1329,OFF-PA-10002741,Xerox 1980,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5759136512629885,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,15.408,7.704,0.6845953565923463,0.0,0.0006114303183723382
1330,FUR-FU-10001424,Dax Clear Box Frame,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Role-Aligned,0.4674966512413081,False,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,15.364799999999999,2.5608,2.502050565096261,0.3333333333333333,0.0006097160277600792
1331,FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.28453468709524143,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,15.3522,15.3522,0.0,0.0,0.0006092160263315038
